Game,Time,Team,TEAM,ENEMY,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,PTS
57,2,7,DEN,NOK,38.24,2.31,6.86,0.83,16.16,1.25,8.80,34.79,21.81,15.87,21.87,99.52
57,2,8,DET,GSW,38.16,1.08,7.84,-0.03,16.28,2.20,9.89,32.43,20.86,15.26,20.43,100.44
57,2,9,GSW,MIL,36.71,0.92,9.10,0.87,15.16,1.34,9.69,31.68,20.32,15.03,20.53,97.69
57,2,10,HOU,DEN,34.59,2.54,7.85,1.27,14.14,2.22,8.74,28.84,19.42,15.10,19.44,91.16
57,2,11,IND,LAC,29.52,2.04,6.40,0.47,16.20,1.37,9.98,26.76,19.77,11.79,19.66,81.64
57,2,12,LAC,SEA,30.69,1.33,5.67,-0.54,17.50,1.58,10.89,25.94,22.80,10.15,20.64,84.54
57,2,13,LAL,UTA,34.38,1.26,7.03,-0.74,18.22,0.80,10.30,32.23,23.41,14.34,21.36,94.00
57,2,14,MEM,DEN,37.05,-0.20,7.98,-0.39,17.50,1.45,9.47,31.06,21.82,13.14,21.22,99.58
57,2,15,MIA,DET,37.48,1.55,7.42,-0.19,16.19,0.73,10.04,30.64,20.62,12.41,19.30,98.57
57,2,16,MIL,GSW,39.06,1.31,8.42,0.17,15.83,1.53,10.35,31.31,20.25,13.54,20.30,102.38
57,2,17,MIN,UTA,36.11,2.34,6.99,1.37,17.05,0.75,9.44,29.30,20.93,12.65,19.21,96.25
57,2,18,NJN,WAS,35.25,1.99,7.78,-0.12,18.53,1.77,12.48,29.84,21.84,13.35,20.22,96.81
57,2,19,NOK,ATL,33.11,0.35,7.58,1.35,20.14,1.47,12.32,29.29,19.64,15.04,20.19,93.96
57,2,20,NYK,MIA,32.63,1.51,6.58,1.41,20.17,1.07,13.05,29.35,19.54,15.36,19.50,92.01
57,2,21,ORL,CHI,33.66,0.35,6.12,0.75,20.74,0.99,12.47,32.84,21.23,16.22,20.46,94.18
57,2,22,PHI,PHX,36.18,1.30,7.16,1.14,17.59,1.41,11.24,32.14,21.43,16.87,20.70,97.12
57,2,23,PHX,PHI,36.48,1.48,7.06,1.74,16.22,2.47,10.45,30.65,20.86,16.16,20.83,96.24
57,2,24,POR,SEA,36.13,2.26,8.43,0.41,14.92,-0.10,10.13,31.23,23.39,16.18,20.50,95.62
57,2,25,SAC,LAL,35.67,2.98,7.18,-0.06,19.32,1.25,11.79,30.60,24.01,12.93,22.60,97.84
57,2,26,SAS,ORL,33.24,1.87,6.87,-0.28,17.50,0.51,11.13,31.13,21.67,13.19,19.71,90.84
57,2,27,SEA,LAC,33.08,1.02,7.74,-0.14,17.55,2.02,9.85,29.97,18.77,12.77,18.91,91.45
57,2,28,TOR,HOU,36.48,1.13,6.40,-0.03,15.45,-0.33,8.73,29.85,20.07,13.52,19.32,94.81
57,2,29,UTA,MIN,39.33,5.29,2.89,1.45,14.63,2.32,10.40,32.44,25.10,15.50,23.81,96.19
57,2,30,WAS,GSW,33.12,6.23,6.48,2.16,9.22,1.59,8.86,31.88,22.14,18.63,18.96,81.95
57,3,1,ATL,WAS,36.78,3.29,8.45,1.94,16.96,2.38,6.90,30.39,23.82,13.18,16.53,98.95
57,3,2,BOS,MIN,41.53,-0.55,13.23,-0.27,19.00,0.01,9.60,32.97,22.10,15.05,19.69,115.28
57,3,3,CHA,POR,36.13,-1.85,8.33,-0.95,19.63,0.65,10.66,27.64,21.89,15.06,21.15,100.21
57,3,4,CHI,ORL,35.55,-0.31,7.69,-1.09,18.53,-0.02,10.69,29.70,20.13,12.25,20.88,97.33
57,3,5,CLE,TOR,39.61,0.64,8.44,-1.32,19.05,0.22,10.01,32.06,20.30,15.72,19.38,106.72
57,3,6,DAL,ORL,35.68,0.42,7.69,-0.04,18.69,0.40,9.77,32.20,20.90,15.51,19.31,97.74
57,3,7,DEN,GSW,34.41,0.05,6.38,-0.38,17.97,0.60,9.62,32.67,19.79,15.87,19.27,93.16
57,3,8,DET,CLE,33.23,-0.79,5.66,-0.47,16.10,1.04,9.03,30.14,19.65,16.08,20.28,88.22
57,3,9,GSW,CHI,32.44,-0.62,6.90,0.23,16.43,1.37,9.20,30.35,19.46,17.22,18.59,88.20
57,3,10,HOU,SAS,31.44,-0.30,7.14,-0.51,17.82,1.05,10.90,28.55,18.97,13.85,18.08,87.84
57,3,11,IND,SAC,31.93,-0.92,6.59,-1.15,17.56,0.86,10.04,28.59,20.71,12.74,18.17,88.00
57,3,12,LAC,IND,33.88,0.15,4.83,-1.40,16.26,0.41,9.87,28.73,22.95,12.29,20.42,88.85
57,3,13,LAL,SAC,35.36,0.45,6.80,-0.95,16.40,0.35,10.50,32.49,22.34,14.50,21.83,93.91
57,3,14,MEM,UTA,34.33,-0.34,7.31,0.25,17.19,0.93,10.78,28.42,18.60,16.19,20.34,93.15
57,3,15,MIA,ATL,34.12,-0.64,7.98,-0.82,17.70,1.45,9.49,29.41,18.49,13.20,21.08,93.91
57,3,16,MIL,TOR,38.11,0.21,7.24,0.22,18.22,1.16,9.34,28.24,20.99,13.70,18.94,101.68
57,3,17,MIN,BOS,37.64,0.78,7.86,-1.23,17.91,0.25,9.94,29.72,22.98,13.66,20.85,101.06
57,3,18,NJN,BOS,35.69,0.73,8.67,-0.81,17.28,-0.21,10.49,31.89,21.70,11.86,19.71,97.34
57,3,19,NOK,CHI,36.51,0.88,6.54,0.38,18.23,1.23,11.99,29.04,20.52,16.11,19.10,97.79
57,3,20,NYK,BOS,35.22,-0.12,6.46,-0.84,16.92,0.26,11.75,31.67,20.26,13.67,18.62,93.82
57,3,21,ORL,DEN,40.25,-0.77,8.26,0.30,16.58,1.07,10.26,35.58,19.92,15.88,19.52,105.33
57,3,22,PHI,MEM,43.37,0.19,7.94,-1.02,19.14,0.37,9.79,34.36,19.53,17.21,20.67,113.81
57,3,23,PHX,IND,41.95,0.24,9.08,-0.63,20.59,1.08,9.73,33.75,20.34,13.85,20.50,113.56
57,3,24,POR,CHA,43.35,-0.57,8.58,-1.30,20.32,0.81,9.43,33.10,23.16,11.22,20.55,115.59
57,3,25,SAC,POR,40.44,0.57,6.98,-0.72,20.17,1.61,9.15,30.42,23.03,11.51,22.23,108.03
57,3,26,SAS,HOU,35.04,0.36,8.64,-0.04,18.20,0.94,10.31,30.56,21.63,11.65,21.25,96.93
57,3,27,SEA,CHA,34.82,0.03,7.27,-0.50,17.74,1.87,11.56,29.04,18.33,12.91,18.83,94.64
57,3,28,TOR,MIL,36.92,-0.07,6.64,-0.49,19.51,0.91,10.53,28.01,18.20,12.92,19.24,99.98
57,3,29,UTA,NOK,40.55,2.80,4.46,0.00,21.32,1.51,10.02,29.60,21.63,16.20,21.73,106.89
57,3,30,WAS,TOR,35.48,3.26,6.29,2.47,16.92,1.28,5.65,30.37,20.41,17.53,19.38,94.17
57,4,1,ATL,NYK,30.18,4.40,7.27,2.18,15.78,0.89,10.86,26.08,19.61,17.69,18.08,83.41
57,4,2,BOS,HOU,36.44,-1.21,8.85,0.74,18.51,-0.58,9.32,28.52,20.10,16.96,16.65,100.24
57,4,3,CHA,SEA,33.90,-0.14,7.36,-0.33,17.44,0.88,8.88,27.55,22.32,14.59,21.83,92.61
57,4,4,CHI,GSW,35.99,0.96,7.49,0.23,16.69,1.12,11.17,30.16,21.78,14.51,19.43,96.17
57,4,5,CLE,HOU,37.62,0.22,6.72,0.14,17.88,1.59,11.05,29.44,21.19,15.49,17.19,99.84
57,4,6,DAL,NJN,35.47,-0.38,6.15,0.35,17.20,1.44,10.77,29.92,19.49,16.82,18.48,94.29
57,4,7,DEN,DET,34.30,-0.86,7.61,0.27,17.78,0.91,11.45,31.00,19.09,15.96,18.89,94.00
57,4,8,DET,DEN,34.57,0.16,6.36,0.31,16.94,1.42,10.42,28.31,19.75,15.51,17.70,92.43
57,4,9,GSW,NYK,35.89,0.80,6.62,0.76,15.68,0.93,10.34,29.64,18.99,15.72,18.11,94.08
57,4,10,HOU,CLE,33.09,0.22,8.28,0.19,15.48,1.81,10.41,31.52,18.53,15.65,16.42,89.93
57,4,11,IND,UTA,32.02,-0.52,6.00,-0.07,15.12,2.24,9.61,28.83,21.24,13.39,18.60,85.16
57,4,12,LAC,SAS,31.01,-0.53,3.26,0.10,14.14,1.40,9.60,28.34,21.52,12.57,19.85,79.42
57,4,13,LAL,PHX,36.36,-0.88,7.09,-0.35,17.24,0.64,9.73,30.52,21.28,15.83,20.55,97.05
57,4,14,MEM,PHI,39.14,-1.15,6.56,-0.06,16.86,1.37,8.74,29.47,20.17,13.38,19.82,101.69
57,4,15,MIA,CHI,40.78,-0.10,8.68,-0.13,18.79,-0.22,8.98,32.31,19.54,11.11,17.52,109.04
57,4,16,MIL,CHI,42.45,1.21,7.80,-0.78,20.62,0.85,9.29,32.33,21.50,12.56,19.49,113.32
57,4,17,MIN,LAL,41.21,1.69,5.03,-0.45,18.69,1.11,9.34,31.73,21.69,12.06,19.13,106.15
57,4,18,NJN,PHI,34.95,1.48,7.38,-0.55,18.04,0.96,9.88,30.92,21.14,13.35,20.17,95.32
57,4,19,NOK,UTA,35.89,0.29,4.74,-0.12,16.57,1.73,10.30,28.86,21.73,14.07,18.74,93.09
57,4,20,NYK,GSW,32.42,-0.26,6.71,-0.32,15.93,0.84,9.32,31.42,21.91,13.55,19.59,87.49
57,4,21,ORL,SAS,34.46,-0.96,7.02,0.26,15.46,1.77,9.15,31.26,21.39,17.22,20.68,91.40
57,4,22,PHI,NJN,35.84,-0.79,5.50,0.16,15.48,0.96,11.62,31.35,21.68,16.88,19.27,92.66
57,4,23,PHX,LAL,33.52,-0.10,8.24,-1.18,18.29,0.60,11.23,30.14,22.05,16.39,18.53,93.57
57,4,24,POR,SAC,35.33,-0.15,8.05,-0.28,19.60,0.50,11.56,28.30,21.05,14.77,21.68,98.29
57,4,25,SAC,IND,34.50,-0.53,6.09,-0.26,17.88,0.24,10.73,28.39,21.91,13.16,21.21,92.97
57,4,26,SAS,LAC,35.04,0.62,7.03,0.36,17.87,0.38,10.29,29.11,20.94,14.62,20.12,94.97
57,4,27,SEA,NYK,34.44,-0.61,6.16,-0.47,16.69,0.27,10.25,29.36,19.66,12.72,17.84,91.73
57,4,28,TOR,CLE,36.25,0.10,5.95,-0.02,18.03,1.05,9.91,30.42,19.31,10.76,17.87,96.49
57,4,29,UTA,CHA,41.92,1.79,6.11,-0.26,19.55,2.35,9.91,33.48,21.74,12.96,21.06,109.49
57,4,30,WAS,ATL,35.08,1.75,7.73,3.27,16.78,3.15,11.18,31.67,18.67,14.80,18.50,94.68
57,5,1,ATL,MIA,31.41,0.09,8.26,2.30,15.22,2.83,16.49,27.16,19.29,16.73,12.65,86.30
57,5,2,BOS,SEA,38.69,-2.65,9.03,2.65,15.02,-0.06,12.85,29.50,21.33,16.11,19.78,101.44
57,5,3,CHA,UTA,35.63,-0.28,9.00,1.88,18.73,0.44,9.94,30.40,21.36,13.39,21.34,99.00
57,5,4,CHI,NOK,37.50,-0.74,8.00,0.18,17.18,-0.08,10.45,32.11,22.51,14.14,20.85,100.17
57,5,5,CLE,DET,38.53,-1.64,8.09,0.30,19.55,0.45,11.70,32.85,22.86,14.03,20.75,104.69
57,5,6,DAL,LAL,40.29,-1.77,7.77,1.03,18.69,1.51,11.08,33.58,22.49,14.07,18.42,107.04
57,5,7,DEN,SAC,40.03,-0.84,10.15,0.91,19.12,1.55,11.38,33.96,22.65,14.19,18.33,109.32
57,5,8,DET,LAC,40.21,-0.96,9.16,1.39,20.12,1.38,11.41,31.90,21.54,13.95,19.21,109.70
57,5,9,GSW,WAS,40.53,-1.10,8.92,0.89,18.10,0.62,11.45,32.27,21.00,14.90,18.09,108.08
57,5,10,HOU,BOS,38.95,-1.58,8.85,-0.77,17.84,0.17,9.45,32.38,22.28,13.79,19.03,104.59
57,5,11,IND,PHI,35.76,-1.57,7.70,0.64,16.12,0.59,7.85,30.84,21.43,14.19,19.42,95.35
57,5,12,LAC,GSW,33.84,-0.22,7.44,2.38,16.41,1.63,8.98,30.89,19.28,14.73,21.33,91.54
57,5,13,LAL,MIN,36.93,-0.68,8.69,2.79,16.89,1.81,12.20,30.88,20.48,15.88,20.14,99.43
57,5,14,MEM,DET,35.64,-0.33,7.36,1.73,18.88,1.56,12.60,30.22,20.45,13.69,18.21,97.51
57,5,15,MIA,MIN,33.88,0.45,8.04,1.28,15.75,0.41,11.20,30.88,19.68,15.41,17.95,91.54
57,5,16,MIL,ORL,34.40,-0.29,6.79,0.88,18.95,0.23,12.80,30.26,19.93,14.27,17.79,94.54
57,5,17,MIN,MIA,30.81,-2.40,6.45,0.28,16.39,0.66,11.04,29.93,20.63,14.37,20.41,84.47
57,5,18,NJN,DAL,33.74,-2.41,7.16,0.09,16.99,1.23,10.81,29.51,20.35,15.55,21.36,91.62
57,5,19,NOK,DEN,33.36,-1.95,6.34,0.65,16.76,0.92,12.23,29.59,21.82,12.73,22.63,89.82
57,5,20,NYK,ATL,33.54,-0.86,8.60,0.32,17.12,0.58,9.38,31.01,21.55,14.08,23.65,92.79
57,5,21,ORL,DAL,36.46,-0.07,8.21,1.04,18.29,0.04,8.57,31.70,19.92,15.82,21.59,99.43
57,5,22,PHI,SEA,36.06,0.63,6.86,1.12,17.99,0.61,11.66,33.49,22.80,15.57,19.76,96.97
57,5,23,PHX,CHA,37.24,-0.49,10.24,1.72,17.93,1.46,10.15,32.67,23.17,15.27,18.14,102.65
57,5,24,POR,SAS,38.06,0.49,9.08,1.89,17.76,1.20,11.03,31.73,23.26,12.91,18.00,102.96
57,5,25,SAC,SAS,37.05,-0.52,8.24,2.40,17.56,1.69,10.74,32.49,22.79,13.76,19.47,99.89
57,5,26,SAS,POR,37.24,-0.02,7.93,2.65,15.95,1.73,11.22,30.80,21.87,13.45,20.09,98.36
57,5,27,SEA,PHI,34.72,-1.42,8.89,1.27,16.89,0.98,10.82,29.61,21.57,13.67,18.70,95.22
57,5,28,TOR,WAS,33.99,-0.33,8.61,0.32,18.00,0.72,10.90,28.73,22.96,13.76,19.62,94.59
57,5,29,UTA,IND,34.81,1.19,7.46,-0.82,18.30,1.82,14.14,31.07,23.18,17.85,21.42,95.39
57,5,30,WAS,NYK,26.86,1.84,6.31,3.74,13.30,2.18,19.55,25.75,15.96,17.28,17.68,73.32
58,1,1,ATL,NOK,24.52,8.02,7.86,1.88,8.32,3.90,7.90,29.57,23.83,16.18,18.04,65.21
58,1,2,BOS,NJN,35.14,3.71,4.68,-0.22,18.75,-0.12,7.62,33.67,24.09,11.58,18.28,93.71
58,1,3,CHA,SAC,38.91,1.21,6.79,0.20,20.43,1.66,10.45,32.03,25.38,13.13,21.17,105.03
58,1,4,CHI,DET,38.52,3.82,5.89,0.28,16.40,1.34,9.60,32.85,23.72,14.95,22.30,99.32
58,1,5,CLE,DAL,37.93,1.51,4.59,-0.21,14.92,-0.22,9.30,32.09,23.45,14.55,22.69,95.37
58,1,6,DAL,CLE,38.40,1.24,5.08,1.39,16.05,1.82,8.78,33.15,24.13,14.98,21.23,97.93
58,1,7,DEN,NOK,39.12,2.77,5.64,0.15,16.13,0.63,8.88,34.42,22.65,14.98,21.10,100.01
58,1,8,DET,GSW,38.98,1.69,6.48,-1.18,17.25,1.26,10.11,32.33,22.07,13.57,19.84,101.68
58,1,9,GSW,MIL,37.07,1.46,5.96,0.92,17.20,1.82,10.53,31.95,23.83,14.26,20.62,97.29
58,1,10,HOU,DEN,35.19,3.54,5.10,0.49,15.59,1.94,9.76,30.00,22.43,14.14,20.99,91.07
58,1,11,IND,LAC,33.40,2.24,5.98,-0.63,15.08,1.06,10.29,29.57,22.12,12.44,19.97,87.87
58,1,12,LAC,SEA,33.81,2.56,6.32,-1.45,16.69,1.22,10.82,28.15,22.82,12.34,20.99,90.63
58,1,13,LAL,UTA,35.49,1.73,5.78,-0.96,17.31,0.20,8.86,32.61,23.20,14.23,20.41,94.08
58,1,14,MEM,DEN,37.71,1.37,6.33,-0.79,15.86,1.42,8.08,32.45,21.70,13.07,19.16,97.61
58,1,15,MIA,DET,38.60,2.60,6.02,-0.08,16.04,2.14,8.19,32.89,20.05,13.00,18.50,99.27
58,1,16,MIL,GSW,39.15,2.22,5.21,-0.08,15.39,2.50,10.44,32.47,21.17,12.79,19.72,98.89
58,1,17,MIN,UTA,37.10,3.05,6.74,0.79,17.08,1.61,9.67,29.67,22.07,13.60,18.91,98.01
58,1,18,NJN,WAS,35.16,1.98,8.24,-0.52,18.49,1.41,11.73,29.92,22.46,12.81,19.14,97.05
58,1,19,NOK,ATL,34.42,1.18,10.56,1.33,20.40,2.43,12.90,29.35,20.54,15.14,19.64,99.79
58,1,20,NYK,MIA,34.58,2.55,9.12,1.47,20.09,0.90,13.64,30.68,20.55,15.67,19.45,98.37
58,1,21,ORL,CHI,35.55,1.14,7.41,0.56,18.31,1.50,11.77,32.88,22.40,15.81,19.35,96.83
58,1,22,PHI,PHX,35.83,1.79,5.56,0.77,15.83,1.67,9.82,32.57,21.62,16.51,20.51,93.05
58,1,23,PHX,PHI,36.01,2.07,4.86,1.41,15.86,2.88,9.34,31.67,21.61,15.63,20.11,92.73
58,1,24,POR,SEA,36.76,2.59,5.17,0.41,14.27,0.50,9.84,31.59,23.49,16.11,19.92,92.95
58,1,25,SAC,LAL,36.40,3.18,5.70,-0.59,17.90,1.59,9.11,30.26,23.63,14.35,20.91,96.39
58,1,26,SAS,ORL,33.72,2.09,6.81,-0.30,17.09,0.61,9.45,31.27,22.27,13.57,19.53,91.35
58,1,27,SEA,LAC,34.37,2.06,6.47,-0.02,16.84,2.32,9.66,30.41,19.86,13.38,17.85,92.05
58,1,28,TOR,HOU,36.84,3.13,5.67,0.18,15.49,0.29,8.73,29.94,20.82,13.26,19.48,94.85
58,1,29,UTA,MIN,37.37,6.71,5.62,2.14,16.42,4.00,9.51,31.40,25.61,14.79,22.99,96.80
58,1,30,WAS,GSW,27.08,8.79,4.79,2.65,15.13,4.70,6.05,31.77,22.53,15.46,19.02,74.09
58,2,1,ATL,WAS,32.52,4.14,4.16,2.47,13.89,3.50,8.42,33.25,22.02,14.62,18.08,83.08
58,2,2,BOS,MIN,40.48,-0.84,11.53,-0.17,21.26,1.76,10.10,33.17,21.30,14.95,20.88,113.76
58,2,3,CHA,POR,36.99,-1.25,8.18,-0.56,21.03,1.17,13.02,27.85,22.99,15.03,22.26,103.18
58,2,4,CHI,ORL,36.06,2.08,8.22,-1.00,17.78,1.24,12.30,30.50,22.33,13.68,22.72,98.11
58,2,5,CLE,TOR,36.92,1.19,8.23,-0.20,17.19,1.61,10.31,31.55,22.15,14.78,20.77,99.25
58,2,6,DAL,ORL,34.83,0.86,7.12,1.19,17.54,0.62,11.21,31.34,21.89,15.58,22.34,94.32
58,2,7,DEN,GSW,34.38,0.57,6.56,-0.01,19.29,0.85,11.77,32.94,21.43,16.50,20.35,94.61
58,2,8,DET,CLE,33.54,-0.61,5.75,-0.96,19.58,1.55,10.63,30.29,22.07,16.24,21.22,92.41
58,2,9,GSW,CHI,31.76,0.84,6.53,0.50,17.81,1.53,10.33,30.63,21.96,17.02,21.77,87.86
58,2,10,HOU,SAS,31.38,0.53,5.90,-0.14,15.93,2.01,9.77,30.02,21.15,16.15,20.79,84.58
58,2,11,IND,SAC,31.47,1.34,5.82,-0.47,16.36,1.81,9.47,29.84,22.34,15.26,20.49,85.11
58,2,12,LAC,IND,32.23,1.84,5.28,-0.05,17.43,0.93,10.60,29.05,22.91,13.36,19.95,87.17
58,2,13,LAL,SAC,34.04,1.95,5.64,-0.15,19.92,0.42,12.84,31.84,22.19,14.76,21.61,93.64
58,2,14,MEM,UTA,34.65,0.19,7.74,1.34,18.79,0.91,11.95,28.79,18.95,17.24,19.87,95.83
58,2,15,MIA,ATL,34.47,0.79,8.75,-0.15,16.59,1.73,10.71,29.86,18.51,15.28,19.39,94.29
58,2,16,MIL,TOR,36.60,2.69,8.33,0.55,16.84,2.14,10.08,29.13,21.81,15.04,19.62,98.37
58,2,17,MIN,BOS,36.88,2.38,7.40,-0.57,17.37,1.27,9.88,29.32,24.53,13.82,21.49,98.51
58,2,18,NJN,BOS,33.67,1.54,7.64,-0.27,18.15,0.66,11.68,31.64,23.02,11.97,20.49,93.13
58,2,19,NOK,CHI,35.43,2.14,5.71,0.54,19.09,1.12,12.29,29.26,20.80,15.97,19.80,95.66
58,2,20,NYK,BOS,36.09,1.29,7.20,-0.89,17.62,1.05,11.12,31.47,20.83,16.02,19.07,97.00
58,2,21,ORL,DEN,39.77,-0.15,8.25,0.70,16.71,1.58,11.43,35.79,21.52,17.57,20.33,104.50
58,2,22,PHI,MEM,41.79,1.31,8.30,-0.10,16.34,1.54,10.12,34.31,21.34,16.71,19.98,108.22
58,2,23,PHX,IND,41.37,1.69,8.81,0.58,16.60,2.37,10.57,34.40,21.32,15.83,20.65,108.15
58,2,24,POR,CHA,41.71,2.24,9.25,-0.35,16.12,1.74,10.09,32.93,22.77,12.43,21.26,108.79
58,2,25,SAC,POR,38.98,2.69,7.36,0.15,19.15,2.28,10.46,30.18,23.12,11.59,21.89,104.46
58,2,26,SAS,HOU,34.37,1.87,8.02,0.45,17.83,1.41,11.51,31.05,21.83,12.73,20.37,94.59
58,2,27,SEA,CHA,32.47,1.84,7.71,0.01,19.32,1.60,11.65,29.63,19.30,13.35,20.11,91.97
58,2,28,TOR,MIL,35.86,0.68,5.71,-0.20,18.57,0.85,11.96,27.71,19.53,14.17,19.64,96.00
58,2,29,UTA,NOK,37.33,5.66,3.17,1.40,18.42,1.95,13.39,29.27,24.74,14.62,22.84,96.24
58,2,30,WAS,TOR,31.77,7.11,5.76,2.72,12.62,1.04,11.55,31.69,23.54,18.50,20.21,81.92
58,3,1,ATL,NYK,33.19,4.34,6.53,2.10,13.47,1.99,8.40,31.54,23.88,17.33,18.04,86.38
58,3,2,BOS,HOU,37.63,-1.74,11.89,0.45,17.23,-1.26,10.06,32.03,21.04,16.85,17.55,104.39
58,3,3,CHA,SEA,37.19,-0.49,8.08,-0.53,18.06,1.20,11.75,28.28,21.97,16.03,22.09,100.52
58,3,4,CHI,GSW,37.13,0.92,8.28,-0.37,17.41,0.96,10.88,31.65,22.40,14.66,20.82,99.95
58,3,5,CLE,HOU,36.07,-0.21,7.61,-0.68,18.34,0.41,10.79,30.05,22.23,15.01,20.76,98.09
58,3,6,DAL,NJN,35.60,-0.38,6.40,-0.10,17.04,0.57,10.80,30.77,21.23,16.27,19.38,94.64
58,3,7,DEN,DET,35.08,-0.77,6.71,-0.86,16.45,0.42,10.79,33.73,20.87,16.06,20.77,93.31
58,3,8,DET,DEN,34.80,0.06,5.74,-0.22,15.60,0.81,10.82,29.65,21.07,15.76,20.94,90.92
58,3,9,GSW,NYK,35.45,1.14,5.73,0.13,14.54,-0.05,12.65,31.36,18.57,17.27,21.41,91.18
58,3,10,HOU,CLE,33.05,0.36,5.90,0.24,14.65,0.77,9.82,32.77,19.27,16.49,20.02,86.64
58,3,11,IND,UTA,31.60,0.85,6.15,0.16,15.16,1.18,10.39,30.10,21.90,14.77,20.33,84.52
58,3,12,LAC,SAS,31.54,0.01,3.33,-0.21,14.70,1.64,10.40,28.89,22.43,13.50,20.54,81.10
58,3,13,LAL,PHX,35.63,-0.62,7.31,-1.03,16.06,1.02,9.19,31.22,21.08,15.03,19.80,94.64
58,3,14,MEM,PHI,40.06,0.21,7.14,-0.49,16.30,1.32,10.54,30.87,19.74,13.35,19.74,103.57
58,3,15,MIA,CHI,41.01,-0.60,9.91,-1.24,17.99,0.21,10.92,33.32,18.78,11.78,17.11,109.90
58,3,16,MIL,CHI,42.63,1.16,8.70,-1.02,21.33,0.78,9.08,33.02,21.81,12.76,19.67,115.30
58,3,17,MIN,LAL,40.21,0.84,6.01,-1.30,20.00,0.55,11.23,32.22,23.95,11.93,20.53,106.44
58,3,18,NJN,PHI,34.29,0.31,7.49,-0.90,17.59,0.01,10.17,31.50,22.94,12.73,21.57,93.67
58,3,19,NOK,UTA,34.55,-0.88,4.94,-1.16,16.93,1.44,10.80,30.91,22.35,15.43,20.59,90.96
58,3,20,NYK,GSW,33.23,-1.59,5.71,-1.27,15.59,-0.28,9.29,32.97,21.53,13.75,20.03,87.77
58,3,21,ORL,SAS,34.83,-1.39,6.67,-0.38,15.17,0.71,8.55,33.92,20.72,17.87,19.98,91.51
58,3,22,PHI,NJN,35.17,-1.35,5.34,-1.02,15.79,0.52,8.36,33.15,21.18,17.06,20.74,91.47
58,3,23,PHX,LAL,34.65,-1.21,7.17,-0.96,17.57,0.47,9.35,31.92,21.05,17.24,19.96,94.04
58,3,24,POR,SAC,34.77,-0.42,9.14,-0.95,19.99,0.21,10.24,29.68,22.67,14.87,20.12,98.68
58,3,25,SAC,IND,35.20,0.11,6.19,-0.88,19.76,0.21,11.59,29.19,21.42,12.90,21.38,96.35
58,3,26,SAS,LAC,34.07,0.57,7.45,-0.65,17.66,0.18,10.18,30.24,21.28,15.18,20.31,93.24
58,3,27,SEA,NYK,35.08,-0.99,8.14,-1.57,17.24,0.41,10.60,30.46,20.19,13.42,18.82,95.55
58,3,28,TOR,CLE,38.17,0.88,6.66,-0.78,18.95,0.81,11.41,30.03,19.81,11.09,19.37,101.94
58,3,29,UTA,CHA,40.57,2.72,3.33,-0.64,19.80,1.62,10.48,30.82,23.41,14.56,22.61,104.27
58,3,30,WAS,ATL,33.90,3.35,5.56,2.45,16.15,2.30,7.02,29.15,20.12,18.25,19.72,89.51
58,4,1,ATL,MIA,31.97,2.86,8.07,2.14,15.77,2.13,9.92,27.32,19.94,18.31,17.76,87.77
58,4,2,BOS,SEA,40.11,-0.82,10.08,0.79,17.45,0.29,9.38,29.99,20.95,16.52,20.18,107.76
58,4,3,CHA,UTA,36.27,0.17,6.39,0.04,18.67,0.87,9.73,29.79,23.79,12.05,21.74,97.61
58,4,4,CHI,NOK,38.47,-0.19,8.27,0.31,17.83,1.23,11.10,33.28,22.70,13.92,20.50,103.03
58,4,5,CLE,DET,40.81,-0.66,7.25,-0.04,20.06,1.77,10.51,33.06,21.05,14.15,20.22,108.92
58,4,6,DAL,LAL,41.45,-0.01,5.84,0.35,19.81,1.77,10.65,33.67,20.49,12.83,19.55,108.55
58,4,7,DEN,SAC,40.72,-0.21,8.36,0.50,19.09,1.33,11.22,32.88,20.91,13.09,18.38,108.89
58,4,8,DET,LAC,40.36,0.61,7.40,0.51,19.45,2.02,10.20,30.70,21.56,13.57,19.29,107.58
58,4,9,GSW,WAS,41.93,1.88,6.45,0.81,18.74,1.06,9.74,32.82,21.63,13.99,18.49,109.04
58,4,10,HOU,BOS,40.05,1.34,8.09,-0.54,17.85,0.68,9.26,32.71,20.94,13.78,17.58,106.04
58,4,11,IND,PHI,38.38,0.59,6.88,0.42,16.83,0.91,9.00,31.49,20.36,13.51,18.43,100.48
58,4,12,LAC,GSW,33.74,-0.04,5.86,0.12,16.32,1.43,10.30,30.54,19.80,13.27,20.04,89.66
58,4,13,LAL,MIN,36.21,-1.43,7.66,0.65,18.00,1.87,10.14,29.95,19.76,15.22,20.63,98.08
58,4,14,MEM,DET,35.00,-1.08,6.55,0.30,18.80,1.49,10.95,29.13,19.66,14.01,17.04,95.35
58,4,15,MIA,MIN,33.21,-0.07,8.12,-0.94,17.42,0.32,9.92,29.62,20.76,15.55,17.71,91.95
58,4,16,MIL,ORL,34.01,0.30,6.36,-0.47,18.52,1.04,11.84,29.64,20.06,14.57,19.14,92.89
58,4,17,MIN,MIA,30.67,-1.45,5.99,-0.47,16.87,0.66,10.80,28.72,20.59,13.64,20.66,84.19
